Year,Site,Depth,Habitat,Region,Tile,Loc,AGAR,FAVI,PORI,SIDE,Other,UNKS,TotalSto,TotalOct,TotalCor
2017,Molasses Shallow,Shallow,Shallow,Upper Keys,524-500-165,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-012,Top,0,0,0,1,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-012,Bottom,0,0,2,0,0,1,3,0,6
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-012,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-073,Top,0,0,0,0,0,0,0,1,1
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-073,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-073,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-133,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-133,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-133,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-192,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-192,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-100-192,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-020,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-020,Bottom,1,0,0,0,0,1,2,0,4
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-020,Side,1,0,0,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-088,Top,0,0,0,0,0,0,0,2,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-088,Bottom,0,0,2,0,0,0,2,0,4
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-088,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-140,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-140,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-140,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-198,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-198,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,551-500-198,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-012,Top,0,0,1,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-012,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-012,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-094,Top,0,0,0,0,0,0,0,1,1
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-094,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-094,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-169,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-169,Bottom,3,0,0,0,0,0,3,0,6
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-169,Side,8,0,0,0,0,0,8,0,16
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-217,Top,1,0,0,1,0,0,2,0,4
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-217,Bottom,1,0,0,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-100-217,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-028,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-028,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-028,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-083,Top,0,0,1,0,0,1,2,0,4
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-083,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-083,Side,0,0,1,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-106,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-106,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-106,Side,0,0,1,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-132,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-132,Bottom,3,0,0,0,0,1,4,0,8
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,552-500-132,Side,1,0,0,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-089,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-089,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-089,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-133,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-133,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-133,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-154,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-154,Bottom,0,0,0,0,0,0,0,1,1
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-154,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-176,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-176,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-100-176,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-030,Top,0,0,0,1,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-030,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-030,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-030,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-030,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-030,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-087,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-087,Bottom,0,0,0,0,0,0,0,1,1
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-087,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-121,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-121,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-121,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-160,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-160,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,553-500-160,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-014,Top,0,0,1,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-014,Bottom,0,0,0,0,0,0,0,1,1
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-014,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-053,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-053,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-053,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-102,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-102,Bottom,0,0,0,0,0,1,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-102,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-179,Top,0,0,2,0,0,0,2,0,4
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-179,Bottom,1,0,0,0,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-100-179,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-016,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-016,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-016,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-049,Top,0,0,0,1,0,0,1,0,2
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-049,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-049,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-114,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-114,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-114,Side,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-171,Top,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-171,Bottom,0,0,0,0,0,0,0,0,0
2017,Tennessee Shallow,Shallow,Shallow,Middle Keys,554-500-171,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-028,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-028,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-028,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-083,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-083,Bottom,1,0,0,0,0,0,1,0,2
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-083,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-097,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-097,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-100-097,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-083,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-083,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-083,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-108,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-108,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-108,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-154,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-154,Bottom,8,0,0,0,0,0,8,0,16
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-154,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-195,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-195,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,561-500-195,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-060,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-060,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-060,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-080,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-080,Bottom,0,0,1,0,0,0,1,0,2
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-080,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-117,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-117,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-117,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-140,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-140,Bottom,2,0,1,0,0,0,3,0,6
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-100-140,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-039,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-039,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-039,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-077,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-077,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-077,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-126,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-126,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-126,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-164,Top,0,1,0,0,0,0,1,0,2
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-164,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,562-500-164,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-013,Top,0,0,1,0,0,0,1,0,2
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-013,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-013,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-073,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-073,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-073,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-107,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-107,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-107,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-179,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-179,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-100-179,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-047,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-047,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-047,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-081,Top,0,0,1,0,0,0,1,0,2
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-081,Bottom,1,0,0,0,0,0,1,0,2
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-081,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-125,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-125,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-125,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-188,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-188,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,563-500-188,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-047,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-047,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-047,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-071,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-071,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-071,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-110,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-110,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-110,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-162,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-162,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-100-162,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-067,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-067,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-067,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-092,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-092,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-092,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-160,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-160,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-160,Side,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-177,Top,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-177,Bottom,0,0,0,0,0,0,0,0,0
2017,Sombrero Shallow,Shallow,Shallow,Middle Keys,564-500-177,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-031,Top,0,0,2,0,0,0,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-031,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-031,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-052,Top,0,1,2,0,0,0,3,0,6
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-052,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-052,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-154,Top,0,0,5,0,0,0,5,0,10
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-154,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-100-154,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-019,Top,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-019,Bottom,0,0,0,0,0,1,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-019,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-072,Top,0,0,2,0,0,0,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-072,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-072,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-157,Top,0,0,1,0,0,0,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-157,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-157,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-195,Top,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-195,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,591-500-195,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-039,Top,0,0,2,0,0,0,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-039,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-039,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-115,Top,0,0,2,0,0,0,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-115,Bottom,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-115,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-162,Top,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-162,Bottom,0,1,1,0,0,0,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-162,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-199,Top,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-199,Bottom,1,0,0,0,0,0,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-100-199,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-053,Top,0,0,2,0,0,0,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-053,Bottom,0,0,1,0,0,1,2,0,4
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-053,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-112,Top,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-112,Bottom,0,0,1,0,0,0,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-112,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-148,Top,0,0,1,0,0,0,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-148,Bottom,0,0,1,0,0,0,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-148,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-243,Top,0,0,4,0,0,0,4,0,8
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-243,Bottom,0,0,1,0,0,0,1,0,2
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,592-500-243,Side,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,593-100-015,Top,0,0,0,0,0,0,0,0,0
2017,Western Sambo Shallow,Shallow,Shallow,Lower Keys,593-100-015,Bottom,0,0,0,0,0,0,0,0,0
