Project_Year,Survey_Year,Survey_Month,Survey_Date,Region,Habitat,Site_Name,Station,Quadrat,Stony,Colony_Type,ID,ID_2,Diameter
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-109,1,Juv,SSID,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-109,1,Juv,SMIC,SMIC,27
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-109,1,Juv,SMIC,SMIC,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,AAGA,AGAR,31
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,PAST,PORI,8
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,PAST,PORI,36
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SRAD,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SRAD,SIDE,17
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,12
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,8
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,35
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,39
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,14
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,2
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,2
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,2
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,28
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,2
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SSID,SIDE,38
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,12
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,2
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,12
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,32
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-160,1,Juv,SMIC,SMIC,29
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,MARE,MARE,14
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,MARE,MARE,23
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,MARE,MARE,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,PAST,PORI,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,PAST,PORI,24
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,PAST,PORI,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,39
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,30
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Juv,SSID,SIDE,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Iso,SMIC,SMIC,30
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Iso,SMIC,SMIC,17
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Iso,SMIC,SMIC,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,763,763-500-198,1,Iso,SMIC,SMIC,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,AAGA,AGAR,23
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,AAGA,AGAR,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,AAGA,AGAR,29
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,AAGA,AGAR,17
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,AAGA,AGAR,8
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,MARE,MARE,38
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Uns,MCAV,MCAV,28
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,SSID,SIDE,25
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,SSID,SIDE,37
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Iso,SSID,SIDE,39
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,30
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,16
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,20
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,13
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,20
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,8
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,24
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SSID,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-017,1,Juv,SMIC,SMIC,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,MCAV,MCAV,14
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,PAST,PORI,32
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Iso,SSID,SIDE,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Iso,SSID,SIDE,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,27
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,8
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,21
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,28
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SSID,SIDE,22
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Iso,SMIC,SMIC,26
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SMIC,SMIC,32
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SMIC,SMIC,39
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-081,1,Juv,SMIC,SMIC,33
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,MCAV,MCAV,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,MCAV,MCAV,18
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,PAST,PORI,32
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,PAST,PORI,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,13
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,23
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,27
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,23
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Iso,SMIC,SMIC,34
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,SMIC,SMIC,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-137,1,Juv,UNKS,UNKS,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,MCAV,MCAV,12
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,MCAV,MCAV,37
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,MCAV,MCAV,27
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,PAST,PORI,12
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,SSID,SIDE,14
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,SSID,SIDE,28
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,SSID,SIDE,25
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-100-185,1,Juv,SSID,SIDE,21
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,AAGA,AGAR,30
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,AAGA,AGAR,20
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,AAGA,AGAR,37
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,MCAV,MCAV,32
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,PAST,PORI,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,PAST,PORI,14
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,PAST,PORI,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,PAST,PORI,12
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,PAST,PORI,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SRAD,SIDE,19
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,14
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,26
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,3
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,6
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,21
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,24
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,4
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SSID,SIDE,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SMIC,SMIC,18
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SMIC,SMIC,35
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,SMIC,SMIC,30
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-012,1,Juv,UNKS,UNKS,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,AAGA,AGAR,27
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,DLAB,DIPL,18
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,MCAV,MCAV,17
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,MCAV,MCAV,9
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,MCAV,MCAV,26
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,PAST,PORI,16
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,PAST,PORI,19
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,PAST,PORI,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,SSID,SIDE,17
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,SSID,SIDE,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,SSID,SIDE,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,SSID,SIDE,19
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,SSID,SIDE,23
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,SSID,SIDE,37
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-092,1,Juv,UNKS,UNKS,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-111,1,Juv,MARE,MARE,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-111,1,Juv,SSID,SIDE,10
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-111,1,Juv,SMIC,SMIC,7
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-111,1,Juv,MARE,MARE,5
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,AAGA,AGAR,27
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,MCAV,MCAV,32
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,MCAV,MCAV,17
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Uns,SSID,SIDE,30
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,SSID,SIDE,16
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,SSID,SIDE,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,SSID,SIDE,11
2016,2016,May,5/12/2016,MK,OD,Sombrero Deep,764,764-500-188,1,Juv,UNKS,UNKS,5
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-012,1,Juv,DSTO,DSTO,28
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-012,1,Juv,MARE,MARE,5
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-012,1,Juv,PPOR,PORI,27
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-012,1,Juv,SSID,SIDE,35
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-047,1,Juv,EFAS,EFAS,26
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-047,1,Juv,PAST,PORI,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-047,1,Juv,SSID,SIDE,39
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-047,1,Juv,SSID,SIDE,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,DSTR,DIPL,23
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,DSTO,DSTO,16
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,MARE,MARE,18
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Uns,SSID,SIDE,19
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Uns,SSID,SIDE,30
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,10
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,3
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,20
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,31
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,17
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,31
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,4
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,20
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,13
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,29
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,2
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,11
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,6
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,9
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,22
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,19
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SSID,SIDE,8
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Iso,SMIC,SMIC,18
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Iso,SMIC,SMIC,24
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Iso,SMIC,SMIC,2
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SMIC,SMIC,25
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,SMIC,SMIC,21
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-122,1,Juv,MCAV,MCAV,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,MARE,MARE,24
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,SSID,SIDE,27
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,SSID,SIDE,28
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,SSID,SIDE,8
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,SSID,SIDE,5
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,SSID,SIDE,23
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-100-197,1,Juv,SSID,SIDE,28
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,3
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,2
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,4
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,5
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,3
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,21
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,6
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,10
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,25
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SSID,SIDE,8
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-013,1,Juv,SMIC,SMIC,25
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,AAGA,AGAR,14
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,MCAV,MCAV,28
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,SSID,SIDE,31
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,SSID,SIDE,32
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,SSID,SIDE,34
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,SSID,SIDE,11
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,SSID,SIDE,4
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-038,1,Juv,SSID,SIDE,23
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-156,1,Juv,SSID,SIDE,22
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-199,1,Juv,MCAV,MCAV,7
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-199,1,Juv,SSID,SIDE,24
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-199,1,Juv,SSID,SIDE,36
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,791,791-500-199,1,Juv,SSID,SIDE,33
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-028,1,Uns,SSID,SIDE,21
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-028,1,Uns,SSID,SIDE,9
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-028,1,Juv,SSID,SIDE,39
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-028,1,Juv,SSID,SIDE,35
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-028,1,Juv,SSID,SIDE,37
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-028,1,Juv,SMIC,SMIC,6
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-039,1,Juv,SRAD,SIDE,17
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-039,1,Juv,SSID,SIDE,18
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-039,1,Juv,SMIC,SMIC,39
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-039,1,Juv,SMIC,SMIC,19
2016,2016,Aug,8/18/2016,LK,OD,Western Sambo Deep,792,792-100-039,1,Juv,SMIC,SMIC,14
