date,site_name,sst_mean,chl_mean,rrs667_mean,kd490_mean,latitude,longitude,region
12/1/22,Palm Beach 5,26.544996,0.251602416,,0.044600001,26.4417,-80.0474,PB
1/1/23,Palm Beach 5,25.235086,0.414471605,3.33E-05,0.060285711,26.4417,-80.0474,PB
2/1/23,Palm Beach 5,25.164238,0.459639862,5.53E-05,0.064033332,26.4417,-80.0474,PB
3/1/23,Palm Beach 5,25.133047,0.260338299,,0.048999999,26.4417,-80.0474,PB
4/1/23,Palm Beach 5,26.16534,0.261681904,,0.047766666,26.4417,-80.0474,PB
5/1/23,Palm Beach 5,27.307444,0.290527013,,0.054049997,26.4417,-80.0474,PB
6/1/23,Palm Beach 5,28.573067,0.256407045,,0.046024999,26.4417,-80.0474,PB
7/1/23,Palm Beach 5,30.680996,0.446454674,,0.065059998,26.4417,-80.0474,PB
8/1/23,Palm Beach 5,30.578457,0.414359981,,0.066299997,26.4417,-80.0474,PB
9/1/23,Palm Beach 5,30.219852,0.362076364,0.000705334,0.057666666,26.4417,-80.0474,PB
10/1/23,Palm Beach 5,29.151777,0.443850656,2.10E-05,0.065399998,26.4417,-80.0474,PB
11/1/23,Palm Beach 5,27.600725,0.342982476,1.10E-05,0.057616666,26.4417,-80.0474,PB
12/1/23,Palm Beach 5,25.669003,0.476046537,0.000161601,0.067666665,26.4417,-80.0474,PB
1/1/24,Palm Beach 5,24.362406,0.44121257,0.000206001,0.063433331,26.4417,-80.0474,PB
2/1/24,Palm Beach 5,23.809967,0.343976681,0.000421501,0.054399999,26.4417,-80.0474,PB
3/1/24,Palm Beach 5,24.631104,0.297068184,,0.054766665,26.4417,-80.0474,PB
4/1/24,Palm Beach 5,25.162981,0.250173571,,0.046616667,26.4417,-80.0474,PB
5/1/24,Palm Beach 5,27.906952,0.282852578,,0.047716665,26.4417,-80.0474,PB
6/1/24,Palm Beach 5,28.915293,0.224310351,,0.044683332,26.4417,-80.0474,PB
7/1/24,Palm Beach 5,29.958351,0.259472524,,0.050616665,26.4417,-80.0474,PB
8/1/24,Palm Beach 5,30.202854,0.220883861,,0.050074999,26.4417,-80.0474,PB
9/1/24,Palm Beach 5,30.326908,0.218552607,,0.043999998,26.4417,-80.0474,PB
10/1/24,Palm Beach 5,28.721767,0.486128278,0.000385572,0.070624999,26.4417,-80.0474,PB
11/1/24,Palm Beach 5,27.36716,0.47081317,8.67E-05,0.065785713,26.4417,-80.0474,PB
12/1/24,Palm Beach 5,25.911102,0.269926494,0.000496668,0.047679999,26.4417,-80.0474,PB
1/1/25,Palm Beach 5,24.071642,0.318497792,,0.050133332,26.4417,-80.0474,PB
2/1/25,Palm Beach 5,24.411398,0.277672589,,0.044677777,26.4417,-80.0474,PB
3/1/25,Palm Beach 5,24.646267,0.395143368,5.60E-05,0.057942856,26.4417,-80.0474,PB
4/1/25,Palm Beach 5,26.067026,0.343326291,,0.054739997,26.4417,-80.0474,PB
5/1/25,Palm Beach 5,27.489964,0.364060611,,0.053159998,26.4417,-80.0474,PB
6/1/25,Palm Beach 5,28.693106,0.298084368,,0.048199999,26.4417,-80.0474,PB
7/1/25,Palm Beach 5,29.477959,0.214702991,,0.025299999,26.4417,-80.0474,PB
8/1/25,Palm Beach 5,30.814415,0.420137261,,0.060116666,26.4417,-80.0474,PB
9/1/25,Palm Beach 5,30.006918,0.688291878,,0.081299998,26.4417,-80.0474,PB
10/1/25,Palm Beach 5,28.766972,,,,26.4417,-80.0474,PB
11/1/25,Palm Beach 5,27.330082,,,,26.4417,-80.0474,PB
12/1/25,Palm Beach 5,26.215633,,,,26.4417,-80.0474,PB
6/1/02,Palmata Patch,28.327759,,,,24.6207,-82.8673,DT
7/1/02,Palmata Patch,29.605927,1.251545118,0.001662334,0.114944439,24.6207,-82.8673,DT
8/1/02,Palmata Patch,29.91752,1.22693385,0.00234489,0.113511106,24.6207,-82.8673,DT
9/1/02,Palmata Patch,29.259586,1.063339763,0.002097334,0.104688885,24.6207,-82.8673,DT
10/1/02,Palmata Patch,28.877602,1.179910951,0.00257989,0.110777775,24.6207,-82.8673,DT
11/1/02,Palmata Patch,26.544308,1.192100439,0.002288445,0.112088888,24.6207,-82.8673,DT
12/1/02,Palmata Patch,23.810146,1.032383197,0.002074556,0.102244441,24.6207,-82.8673,DT
1/1/03,Palmata Patch,21.8019,1.264076769,0.00246289,0.115922218,24.6207,-82.8673,DT
2/1/03,Palmata Patch,21.004112,1.149678952,0.002443223,0.109044443,24.6207,-82.8673,DT
3/1/03,Palmata Patch,24.92295,1.238097413,0.002461001,0.113677777,24.6207,-82.8673,DT
4/1/03,Palmata Patch,24.365417,1.085734407,0.002455445,0.105499998,24.6207,-82.8673,DT
5/1/03,Palmata Patch,27.648167,0.87765042,0.001616223,0.093099997,24.6207,-82.8673,DT
6/1/03,Palmata Patch,28.897987,1.219765077,0.00283289,0.112933331,24.6207,-82.8673,DT
7/1/03,Palmata Patch,29.087986,1.194345309,0.00218489,0.11363333,24.6207,-82.8673,DT
8/1/03,Palmata Patch,30.238272,1.476529804,0.003284556,0.12913333,24.6207,-82.8673,DT
9/1/03,Palmata Patch,29.634329,1.285365596,0.002909376,0.116349998,24.6207,-82.8673,DT
10/1/03,Palmata Patch,28.302992,1.05062597,0.002417445,0.102999997,24.6207,-82.8673,DT
11/1/03,Palmata Patch,26.202457,1.109176305,0.002469779,0.106955553,24.6207,-82.8673,DT
12/1/03,Palmata Patch,23.07778,1.41576918,0.002990667,0.124711114,24.6207,-82.8673,DT
1/1/04,Palmata Patch,23.336884,0.965503156,0.002216112,0.098288885,24.6207,-82.8673,DT
2/1/04,Palmata Patch,23.232185,0.99459315,0.002341223,0.099722218,24.6207,-82.8673,DT
3/1/04,Palmata Patch,23.39212,0.774363455,0.002110223,0.086099998,24.6207,-82.8673,DT
4/1/04,Palmata Patch,23.70459,1.099853423,0.002270001,0.10654444,24.6207,-82.8673,DT
5/1/04,Palmata Patch,25.5332,1.13394269,0.001972223,0.108344443,24.6207,-82.8673,DT
6/1/04,Palmata Patch,28.658648,1.094044076,0.001898445,0.105744443,24.6207,-82.8673,DT
7/1/04,Palmata Patch,29.950693,1.412700223,0.003042334,0.124222218,24.6207,-82.8673,DT
8/1/04,Palmata Patch,30.184364,1.684510728,0.002990223,0.140144443,24.6207,-82.8673,DT
9/1/04,Palmata Patch,29.48423,1.274595539,0.003817668,0.116866662,24.6207,-82.8673,DT
10/1/04,Palmata Patch,28.370466,1.137557129,0.002554112,0.108555553,24.6207,-82.8673,DT
11/1/04,Palmata Patch,26.424185,0.992741923,0.002659223,0.099499998,24.6207,-82.8673,DT
12/1/04,Palmata Patch,24.100471,1.155606409,0.003769223,0.109377776,24.6207,-82.8673,DT
1/1/05,Palmata Patch,22.835745,0.975553764,0.00283589,0.09892222,24.6207,-82.8673,DT
2/1/05,Palmata Patch,22.816795,1.085939394,0.002701779,0.105444441,24.6207,-82.8673,DT
3/1/05,Palmata Patch,22.773756,1.115701914,0.002474445,0.107088884,24.6207,-82.8673,DT
4/1/05,Palmata Patch,23.676168,0.91084626,0.001972223,0.095288887,24.6207,-82.8673,DT
5/1/05,Palmata Patch,25.66763,1.27694828,0.002385001,0.116699997,24.6207,-82.8673,DT
6/1/05,Palmata Patch,27.755363,0.905105472,0.00204089,0.094866662,24.6207,-82.8673,DT
7/1/05,Palmata Patch,29.113686,0.868076765,0.001980445,0.091422223,24.6207,-82.8673,DT
8/1/05,Palmata Patch,30.222717,1.301593767,0.002446001,0.118099996,24.6207,-82.8673,DT
9/1/05,Palmata Patch,28.862183,1.141380582,0.002567445,0.108844441,24.6207,-82.8673,DT
10/1/05,Palmata Patch,28.119602,1.138338049,0.003334112,0.109399996,24.6207,-82.8673,DT
11/1/05,Palmata Patch,25.409231,1.597996864,0.00396589,0.135111108,24.6207,-82.8673,DT
12/1/05,Palmata Patch,23.912022,1.630081806,0.003806445,0.136677775,24.6207,-82.8673,DT
1/1/06,Palmata Patch,22.320278,1.440159996,0.004166112,0.126155552,24.6207,-82.8673,DT
2/1/06,Palmata Patch,21.193186,1.066839337,0.003198779,0.104544444,24.6207,-82.8673,DT
3/1/06,Palmata Patch,23.276573,1.033445603,0.003669223,0.101444443,24.6207,-82.8673,DT
4/1/06,Palmata Patch,25.241543,0.894232081,0.00217889,0.093166665,24.6207,-82.8673,DT
5/1/06,Palmata Patch,26.60145,1.136945089,0.002920223,0.107855553,24.6207,-82.8673,DT
6/1/06,Palmata Patch,28.075584,1.211639338,0.002944668,0.112433331,24.6207,-82.8673,DT
7/1/06,Palmata Patch,29.063917,1.046510829,0.001970779,0.10503333,24.6207,-82.8673,DT
8/1/06,Palmata Patch,29.986664,0.748740865,0.001331334,0.086522221,24.6207,-82.8673,DT
9/1/06,Palmata Patch,30.369438,1.417288091,0.003519223,0.124088885,24.6207,-82.8673,DT
10/1/06,Palmata Patch,28.660715,1.082080298,0.002593112,0.105488886,24.6207,-82.8673,DT
11/1/06,Palmata Patch,25.90383,1.062815302,0.003021112,0.104355554,24.6207,-82.8673,DT
12/1/06,Palmata Patch,24.481148,0.95765879,0.002736626,0.097349998,24.6207,-82.8673,DT
1/1/07,Palmata Patch,24.47644,0.889554424,0.002982334,0.093177776,24.6207,-82.8673,DT
2/1/07,Palmata Patch,23.189877,0.849312951,0.002536001,0.090799998,24.6207,-82.8673,DT
3/1/07,Palmata Patch,23.383314,0.940577577,0.003196223,0.096422219,24.6207,-82.8673,DT
4/1/07,Palmata Patch,24.493055,1.032877915,0.002848779,0.101899998,24.6207,-82.8673,DT
5/1/07,Palmata Patch,26.673933,0.888014372,0.002316001,0.093449998,24.6207,-82.8673,DT
6/1/07,Palmata Patch,27.740425,0.885003352,0.00203589,0.095011108,24.6207,-82.8673,DT
7/1/07,Palmata Patch,30.264513,1.185506947,0.00227589,0.110944443,24.6207,-82.8673,DT
8/1/07,Palmata Patch,30.17643,1.136789425,0.002797001,0.108066665,24.6207,-82.8673,DT
9/1/07,Palmata Patch,29.878784,1.018468128,0.001815445,0.101799998,24.6207,-82.8673,DT
10/1/07,Palmata Patch,28.49115,1.174652292,0.002317334,0.110444443,24.6207,-82.8673,DT
11/1/07,Palmata Patch,25.799736,1.071335114,0.002190001,0.104266663,24.6207,-82.8673,DT
12/1/07,Palmata Patch,24.770012,1.046311133,0.00231889,0.103011109,24.6207,-82.8673,DT
1/1/08,Palmata Patch,23.321102,1.023898476,0.003203779,0.101566665,24.6207,-82.8673,DT
2/1/08,Palmata Patch,22.989723,1.084208883,0.003219779,0.10472222,24.6207,-82.8673,DT
3/1/08,Palmata Patch,22.850668,0.995471385,0.002917001,0.099933332,24.6207,-82.8673,DT
4/1/08,Palmata Patch,24.849447,0.848915931,0.002384001,0.091266665,24.6207,-82.8673,DT
5/1/08,Palmata Patch,26.880663,1.10246614,0.002396445,0.106444443,24.6207,-82.8673,DT
6/1/08,Palmata Patch,28.761393,1.282855537,0.002743556,0.117044442,24.6207,-82.8673,DT
7/1/08,Palmata Patch,29.643742,1.233775536,0.002972667,0.114611109,24.6207,-82.8673,DT
8/1/08,Palmata Patch,30.307255,1.171612316,0.002141779,0.110777775,24.6207,-82.8673,DT
9/1/08,Palmata Patch,28.927378,0.768950456,0.002036112,0.086877775,24.6207,-82.8673,DT
10/1/08,Palmata Patch,27.925608,1.019198398,0.00239689,0.101944441,24.6207,-82.8673,DT
11/1/08,Palmata Patch,24.820435,1.072355966,0.003017001,0.104499998,24.6207,-82.8673,DT
12/1/08,Palmata Patch,23.421885,0.981126259,0.002747445,0.098944441,24.6207,-82.8673,DT
1/1/09,Palmata Patch,22.06414,1.058834447,0.002869445,0.103855554,24.6207,-82.8673,DT
2/1/09,Palmata Patch,21.324623,0.954718848,0.003364779,0.096988887,24.6207,-82.8673,DT
3/1/09,Palmata Patch,22.754465,0.912175417,0.002846445,0.094155553,24.6207,-82.8673,DT
4/1/09,Palmata Patch,25.04954,0.991310917,0.002689376,0.098912496,24.6207,-82.8673,DT
5/1/09,Palmata Patch,26.498909,1.007522172,0.002132668,0.100855554,24.6207,-82.8673,DT
6/1/09,Palmata Patch,28.746267,1.199313727,0.002349112,0.112066664,24.6207,-82.8673,DT
7/1/09,Palmata Patch,29.764858,1.13988876,0.002017779,0.108622218,24.6207,-82.8673,DT
8/1/09,Palmata Patch,30.243599,1.17653603,0.002658445,0.110288887,24.6207,-82.8673,DT
9/1/09,Palmata Patch,30.400215,1.031570372,0.001935334,0.101633331,24.6207,-82.8673,DT
10/1/09,Palmata Patch,29.595852,1.204191287,0.002487223,0.112099998,24.6207,-82.8673,DT
11/1/09,Palmata Patch,26.665154,1.124873228,0.002505001,0.108022218,24.6207,-82.8673,DT
12/1/09,Palmata Patch,25.122688,1.112724139,0.002784779,0.107199998,24.6207,-82.8673,DT
1/1/10,Palmata Patch,22.043724,0.985831483,0.002797779,0.099755551,24.6207,-82.8673,DT
2/1/10,Palmata Patch,21.317589,0.961061503,0.003649144,0.098428568,24.6207,-82.8673,DT
3/1/10,Palmata Patch,20.933777,0.992626462,0.003428112,0.100288885,24.6207,-82.8673,DT
4/1/10,Palmata Patch,23.527103,0.992330495,0.002633668,0.099522219,24.6207,-82.8673,DT
5/1/10,Palmata Patch,26.756174,0.985927486,0.002211779,0.099111109,24.6207,-82.8673,DT
6/1/10,Palmata Patch,29.41864,1.086608612,0.00287789,0.104377774,24.6207,-82.8673,DT
7/1/10,Palmata Patch,29.148476,0.891291963,0.001338668,0.093944442,24.6207,-82.8673,DT
8/1/10,Palmata Patch,30.49427,1.245860736,0.002089001,0.114655553,24.6207,-82.8673,DT
9/1/10,Palmata Patch,29.973202,1.070375373,0.002304556,0.104022218,24.6207,-82.8673,DT
10/1/10,Palmata Patch,27.614336,1.073517746,0.002019668,0.104399997,24.6207,-82.8673,DT
11/1/10,Palmata Patch,25.778896,1.23333919,0.002267334,0.113877776,24.6207,-82.8673,DT
12/1/10,Palmata Patch,22.365303,1.12387628,0.003217779,0.107933331,24.6207,-82.8673,DT
1/1/11,Palmata Patch,20.724623,1.050782303,0.002660556,0.103622218,24.6207,-82.8673,DT
2/1/11,Palmata Patch,20.33463,1.228859577,0.00268289,0.113644438,24.6207,-82.8673,DT
3/1/11,Palmata Patch,23.63276,1.064200209,0.002562556,0.103966664,24.6207,-82.8673,DT
4/1/11,Palmata Patch,25.902191,1.099262794,0.002270556,0.106244441,24.6207,-82.8673,DT
5/1/11,Palmata Patch,27.41039,0.982163681,0.001923334,0.099511108,24.6207,-82.8673,DT
6/1/11,Palmata Patch,28.873514,1.381138186,0.00284689,0.122233333,24.6207,-82.8673,DT
7/1/11,Palmata Patch,29.60729,0.974481546,0.00177089,0.098277776,24.6207,-82.8673,DT
8/1/11,Palmata Patch,31.115488,1.350048867,0.00198989,0.120611109,24.6207,-82.8673,DT
9/1/11,Palmata Patch,30.38491,1.189744804,0.001865223,0.111422218,24.6207,-82.8673,DT
10/1/11,Palmata Patch,28.026693,1.156889406,0.00283989,0.11053333,24.6207,-82.8673,DT
11/1/11,Palmata Patch,25.18712,1.18528178,0.002715779,0.111444442,24.6207,-82.8673,DT
12/1/11,Palmata Patch,23.944374,1.081644919,0.002451112,0.10534444,24.6207,-82.8673,DT
1/1/12,Palmata Patch,22.886452,0.987180418,0.002353445,0.099599998,24.6207,-82.8673,DT
2/1/12,Palmata Patch,23.770124,0.968410336,0.00234689,0.098011109,24.6207,-82.8673,DT
3/1/12,Palmata Patch,24.705723,0.843294193,0.002000667,0.090477776,24.6207,-82.8673,DT
4/1/12,Palmata Patch,25.332588,1.098864635,0.00236589,0.106222218,24.6207,-82.8673,DT
5/1/12,Palmata Patch,26.570448,1.091665122,0.00225089,0.105788885,24.6207,-82.8673,DT
6/1/12,Palmata Patch,28.205746,1.157076319,0.002707668,0.110399997,24.6207,-82.8673,DT
7/1/12,Palmata Patch,28.699406,0.772427956,0.002024112,0.085655556,24.6207,-82.8673,DT
8/1/12,Palmata Patch,29.66747,0.888819363,0.002305001,0.09342222,24.6207,-82.8673,DT
9/1/12,Palmata Patch,29.102531,0.858088473,0.002150445,0.091277776,24.6207,-82.8673,DT
10/1/12,Palmata Patch,27.916534,1.07297338,0.002592334,0.104111107,24.6207,-82.8673,DT
11/1/12,Palmata Patch,24.82119,1.388796416,0.002676223,0.12334444,24.6207,-82.8673,DT
12/1/12,Palmata Patch,24.858377,1.141145921,0.003657334,0.107999997,24.6207,-82.8673,DT
1/1/13,Palmata Patch,24.027079,1.049789419,0.002521334,0.103355551,24.6207,-82.8673,DT
2/1/13,Palmata Patch,23.391472,1.010175536,0.002821445,0.100522219,24.6207,-82.8673,DT
3/1/13,Palmata Patch,22.236067,1.002323078,0.002444668,0.100444443,24.6207,-82.8673,DT
4/1/13,Palmata Patch,23.89289,1.108218094,0.002269779,0.106666664,24.6207,-82.8673,DT
5/1/13,Palmata Patch,26.408081,1.080681774,0.002300779,0.104911109,24.6207,-82.8673,DT
6/1/13,Palmata Patch,28.09005,1.537861142,0.002835556,0.130766661,24.6207,-82.8673,DT
7/1/13,Palmata Patch,28.863726,1.206878324,0.001987556,0.112633329,24.6207,-82.8673,DT
8/1/13,Palmata Patch,29.87201,1.208600793,0.002309223,0.112011108,24.6207,-82.8673,DT
9/1/13,Palmata Patch,29.550768,1.481577648,0.002253445,0.128088887,24.6207,-82.8673,DT
10/1/13,Palmata Patch,28.647148,1.268776556,0.002340668,0.115988885,24.6207,-82.8673,DT
11/1/13,Palmata Patch,26.685678,1.122277882,0.00244689,0.10813333,24.6207,-82.8673,DT
12/1/13,Palmata Patch,25.297106,1.006706271,0.002233334,0.101799997,24.6207,-82.8673,DT
1/1/14,Palmata Patch,23.928274,1.121475548,0.002975779,0.106844443,24.6207,-82.8673,DT
2/1/14,Palmata Patch,24.113577,1.068915062,0.002308556,0.104055553,24.6207,-82.8673,DT
3/1/14,Palmata Patch,24.192404,1.012289736,0.002262668,0.101322219,24.6207,-82.8673,DT
4/1/14,Palmata Patch,24.97097,1.02705384,0.00225089,0.102244443,24.6207,-82.8673,DT
5/1/14,Palmata Patch,26.325283,0.8843217,0.001758223,0.09372222,24.6207,-82.8673,DT
6/1/14,Palmata Patch,28.312656,1.255581054,0.002382667,0.115366666,24.6207,-82.8673,DT
7/1/14,Palmata Patch,30.480001,1.406836649,0.002184001,0.123944441,24.6207,-82.8673,DT
8/1/14,Palmata Patch,30.782766,1.20546941,0.001961779,0.11243333,24.6207,-82.8673,DT
9/1/14,Palmata Patch,29.995964,1.417371895,0.003790376,0.123924998,24.6207,-82.8673,DT
10/1/14,Palmata Patch,28.792582,1.074463169,0.001825445,0.104833331,24.6207,-82.8673,DT
11/1/14,Palmata Patch,25.365627,1.136064099,0.002443556,0.108299997,24.6207,-82.8673,DT
12/1/14,Palmata Patch,23.458042,1.091998802,0.001647668,0.105955552,24.6207,-82.8673,DT
1/1/15,Palmata Patch,23.104183,1.306983921,0.002480556,0.118411106,24.6207,-82.8673,DT
2/1/15,Palmata Patch,21.817421,1.029768232,0.002317668,0.102055552,24.6207,-82.8673,DT
3/1/15,Palmata Patch,24.472439,1.023506721,0.002626223,0.101099998,24.6207,-82.8673,DT
4/1/15,Palmata Patch,26.232527,0.894470003,0.001678556,0.094366662,24.6207,-82.8673,DT
5/1/15,Palmata Patch,27.38504,1.06511063,0.002231334,0.104555552,24.6207,-82.8673,DT
6/1/15,Palmata Patch,28.876635,1.466620319,0.002668445,0.127344441,24.6207,-82.8673,DT
7/1/15,Palmata Patch,30.239702,1.082385189,0.001709223,0.105255553,24.6207,-82.8673,DT
8/1/15,Palmata Patch,30.946943,1.208767249,0.002340445,0.112966665,24.6207,-82.8673,DT
9/1/15,Palmata Patch,30.251055,1.019094063,0.001485112,0.100688885,24.6207,-82.8673,DT
10/1/15,Palmata Patch,28.60767,1.12616445,0.002096445,0.107411108,24.6207,-82.8673,DT
11/1/15,Palmata Patch,27.219774,1.358242969,0.002020445,0.121366666,24.6207,-82.8673,DT
12/1/15,Palmata Patch,25.743086,1.286637537,0.002410626,0.116862498,24.6207,-82.8673,DT
1/1/16,Palmata Patch,24.802877,,,,24.6207,-82.8673,DT
2/1/16,Palmata Patch,22.864695,0.999041994,0.003401556,0.100388886,24.6207,-82.8673,DT
3/1/16,Palmata Patch,24.233307,0.997528576,0.003212668,0.099533332,24.6207,-82.8673,DT
4/1/16,Palmata Patch,24.418674,1.008793698,0.00205489,0.100944442,24.6207,-82.8673,DT
5/1/16,Palmata Patch,26.241468,1.117177162,0.001931223,0.107399996,24.6207,-82.8673,DT
6/1/16,Palmata Patch,28.69381,1.031611012,0.002178334,0.101833329,24.6207,-82.8673,DT
7/1/16,Palmata Patch,29.760124,0.893832578,0.001913112,0.093533331,24.6207,-82.8673,DT
8/1/16,Palmata Patch,30.06719,0.875057538,0.001695445,0.092044442,24.6207,-82.8673,DT
9/1/16,Palmata Patch,29.58592,1.243874593,0.00196289,0.113777776,24.6207,-82.8673,DT
10/1/16,Palmata Patch,28.45851,1.139521506,0.001797112,0.108866665,24.6207,-82.8673,DT
11/1/16,Palmata Patch,25.84235,1.475817594,0.001991112,0.127822219,24.6207,-82.8673,DT
12/1/16,Palmata Patch,24.844683,1.384069257,0.002050334,0.122616663,24.6207,-82.8673,DT
1/1/17,Palmata Patch,23.362597,1.337719222,0.003062445,0.12021111,24.6207,-82.8673,DT
2/1/17,Palmata Patch,22.498697,1.254728205,0.002745223,0.115133333,24.6207,-82.8673,DT
3/1/17,Palmata Patch,23.357513,1.126070122,0.002476445,0.107888886,24.6207,-82.8673,DT
4/1/17,Palmata Patch,25.335781,1.014845524,0.002294445,0.100966664,24.6207,-82.8673,DT
5/1/17,Palmata Patch,26.864672,1.182064818,0.00216989,0.111477774,24.6207,-82.8673,DT
6/1/17,Palmata Patch,28.656929,1.059789194,0.001494223,0.103799997,24.6207,-82.8673,DT
7/1/17,Palmata Patch,30.301718,1.247023377,0.001546445,0.114899997,24.6207,-82.8673,DT
8/1/17,Palmata Patch,30.404762,1.079255641,0.001624001,0.104044443,24.6207,-82.8673,DT
9/1/17,Palmata Patch,29.925089,1.315966394,0.00253789,0.118622219,24.6207,-82.8673,DT
10/1/17,Palmata Patch,28.358503,1.210742109,0.002002334,0.113355552,24.6207,-82.8673,DT
11/1/17,Palmata Patch,25.912668,1.034609165,0.002185445,0.102111107,24.6207,-82.8673,DT
12/1/17,Palmata Patch,24.84001,1.092153675,0.002231334,0.105822218,24.6207,-82.8673,DT
1/1/18,Palmata Patch,22.013498,1.361321992,0.002935112,0.121588886,24.6207,-82.8673,DT
2/1/18,Palmata Patch,22.60612,1.179932998,0.002556668,0.110933329,24.6207,-82.8673,DT
3/1/18,Palmata Patch,24.415134,0.875905689,0.002354223,0.092999998,24.6207,-82.8673,DT
4/1/18,Palmata Patch,25.046526,1.032917543,0.002303223,0.102266666,24.6207,-82.8673,DT
5/1/18,Palmata Patch,25.677198,1.006305973,0.001989223,0.100633331,24.6207,-82.8673,DT
6/1/18,Palmata Patch,28.708853,1.313629614,0.001921668,0.118799998,24.6207,-82.8673,DT
7/1/18,Palmata Patch,30.117008,1.036035375,0.00213989,0.102033329,24.6207,-82.8673,DT
8/1/18,Palmata Patch,29.960697,1.028244105,0.00167989,0.10213333,24.6207,-82.8673,DT
9/1/18,Palmata Patch,29.81781,1.090451754,0.001954556,0.105266662,24.6207,-82.8673,DT
10/1/18,Palmata Patch,28.312252,1.285476433,0.001687279,0.11702222,24.6207,-82.8673,DT
11/1/18,Palmata Patch,26.441067,1.052523063,0.001898445,0.102588884,24.6207,-82.8673,DT
12/1/18,Palmata Patch,24.506727,1.155024701,0.003095112,0.109455552,24.6207,-82.8673,DT
1/1/19,Palmata Patch,23.454033,1.101951043,0.002699668,0.106444442,24.6207,-82.8673,DT
2/1/19,Palmata Patch,24.207174,0.884291165,0.001862056,0.09302222,24.6207,-82.8673,DT
3/1/19,Palmata Patch,25.106503,1.049207568,0.00182989,0.102888888,24.6207,-82.8673,DT
4/1/19,Palmata Patch,25.80256,1.067312611,0.001955445,0.104288886,24.6207,-82.8673,DT
5/1/19,Palmata Patch,27.251743,1.119519962,0.002066112,0.107355551,24.6207,-82.8673,DT
6/1/19,Palmata Patch,29.4039,1.285763986,0.002046112,0.11683333,24.6207,-82.8673,DT
7/1/19,Palmata Patch,30.336348,1.278241535,0.00215689,0.116355552,24.6207,-82.8673,DT
8/1/19,Palmata Patch,30.693773,1.259689205,0.001937668,0.115544439,24.6207,-82.8673,DT
9/1/19,Palmata Patch,29.956638,1.287041783,0.002935001,0.116788886,24.6207,-82.8673,DT
10/1/19,Palmata Patch,28.90846,1.101179828,0.002007001,0.105844444,24.6207,-82.8673,DT
11/1/19,Palmata Patch,27.278992,1.095789605,0.00185989,0.106044441,24.6207,-82.8673,DT
12/1/19,Palmata Patch,25.157423,1.104641928,0.001963334,0.106766664,24.6207,-82.8673,DT
1/1/20,Palmata Patch,23.831259,1.243338976,0.003061223,0.114755549,24.6207,-82.8673,DT
2/1/20,Palmata Patch,23.022133,1.10339027,0.002569001,0.106711107,24.6207,-82.8673,DT
3/1/20,Palmata Patch,24.395006,0.946504133,0.00209689,0.097199995,24.6207,-82.8673,DT
4/1/20,Palmata Patch,26.444546,1.313241422,0.002696556,0.117777775,24.6207,-82.8673,DT
5/1/20,Palmata Patch,27.119896,0.997400608,0.001578334,0.100711106,24.6207,-82.8673,DT
6/1/20,Palmata Patch,28.850773,1.231983334,0.001628445,0.113699998,24.6207,-82.8673,DT
7/1/20,Palmata Patch,30.036068,0.970932669,0.001347668,0.099377774,24.6207,-82.8673,DT
8/1/20,Palmata Patch,30.28521,1.384472383,0.002010001,0.122577776,24.6207,-82.8673,DT
9/1/20,Palmata Patch,30.197763,1.222598871,0.002063223,0.112911109,24.6207,-82.8673,DT
10/1/20,Palmata Patch,29.16496,1.003620532,0.001556334,0.10053333,24.6207,-82.8673,DT
11/1/20,Palmata Patch,26.97931,1.117268966,0.003009667,0.10774444,24.6207,-82.8673,DT
12/1/20,Palmata Patch,24.035448,1.310477157,0.002633334,0.118533332,24.6207,-82.8673,DT
1/1/21,Palmata Patch,22.199455,1.34800603,0.002417445,0.120755553,24.6207,-82.8673,DT
2/1/21,Palmata Patch,22.310324,1.092019896,0.002193334,0.105955555,24.6207,-82.8673,DT
3/1/21,Palmata Patch,23.97463,0.947943595,0.001934668,0.097288887,24.6207,-82.8673,DT
4/1/21,Palmata Patch,24.826853,0.948188762,0.001912223,0.097088886,24.6207,-82.8673,DT
5/1/21,Palmata Patch,27.197096,0.994217787,0.001838112,0.100288886,24.6207,-82.8673,DT
6/1/21,Palmata Patch,28.356524,1.196046948,0.001900334,0.111911109,24.6207,-82.8673,DT
7/1/21,Palmata Patch,29.31757,1.293074906,0.001954334,0.11674444,24.6207,-82.8673,DT
8/1/21,Palmata Patch,30.229357,1.250306573,0.001888001,0.141037498,24.6207,-82.8673,DT
9/1/21,Palmata Patch,30.198547,1.220590333,0.001296668,0.112811106,24.6207,-82.8673,DT
10/1/21,Palmata Patch,29.039913,1.221862866,0.001773779,0.113199996,24.6207,-82.8673,DT
11/1/21,Palmata Patch,26.139801,1.102094756,0.002016779,0.1063,24.6207,-82.8673,DT
12/1/21,Palmata Patch,25.32652,1.046544923,0.001764779,0.102999998,24.6207,-82.8673,DT
1/1/22,Palmata Patch,24.063896,1.139593111,0.002429668,0.108666664,24.6207,-82.8673,DT
2/1/22,Palmata Patch,23.259443,0.873744948,0.002084445,0.091988886,24.6207,-82.8673,DT
3/1/22,Palmata Patch,25.163595,0.933989704,0.002190556,0.095999999,24.6207,-82.8673,DT
4/1/22,Palmata Patch,25.664547,1.011559976,0.00201289,0.100644442,24.6207,-82.8673,DT
