year,region,habitat,site_code,site_name,station,points,percent_cover,group_coarse,group_fine
2017,MK,P,7P1,West Turtle Shoal,342,947,0.003167899,Macroalgae,Macroalgae
2017,MK,P,7P1,West Turtle Shoal,342,947,0.068637804,Macroalgae,Macroalgae
2017,MK,P,7P1,West Turtle Shoal,342,947,0.165786695,Octocoral,Octocoral_arborescent
2017,MK,P,7P1,West Turtle Shoal,342,947,0.006335797,Octocoral,Octocoral_encrusting
2017,MK,P,7P1,West Turtle Shoal,342,947,0.09186906,Octocoral,Octocoral_arborescent
2017,MK,P,7P1,West Turtle Shoal,342,947,0.001055966,Others,Cnidaria_other
2017,MK,P,7P1,West Turtle Shoal,342,947,0.001055966,Others,Other
2017,MK,P,7P1,West Turtle Shoal,342,947,0.120380148,Porifera,Sponge_other
2017,MK,P,7P1,West Turtle Shoal,342,947,0.038014784,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.001055966,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.002111932,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.012671595,Stony coral,Millepora
2017,MK,P,7P1,West Turtle Shoal,342,947,0.027455121,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.015839493,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.009503696,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.001055966,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.050686378,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.00844773,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,342,947,0.324181626,Substrate,Substratum_turf
2017,MK,P,7P1,West Turtle Shoal,342,947,0.002111932,Substrate,CCA
2017,MK,P,7P1,West Turtle Shoal,342,947,0.033790919,Substrate,Sand_rubble
2017,MK,P,7P1,West Turtle Shoal,342,947,0.004223865,Uknown,Unknown
2017,MK,P,7P1,West Turtle Shoal,342,947,0.004223865,Zoanthidea,Palythoa
2017,MK,P,7P1,West Turtle Shoal,343,984,0.004065041,Cyano,Cyanobacteria
2017,MK,P,7P1,West Turtle Shoal,343,984,0.105691057,Macroalgae,Macroalgae
2017,MK,P,7P1,West Turtle Shoal,343,984,0.101626016,Octocoral,Octocoral_arborescent
2017,MK,P,7P1,West Turtle Shoal,343,984,0.022357724,Octocoral,Octocoral_encrusting
2017,MK,P,7P1,West Turtle Shoal,343,984,0.093495935,Octocoral,Octocoral_arborescent
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00203252,Others,Other
2017,MK,P,7P1,West Turtle Shoal,343,984,0.12804878,Porifera,Sponge_other
2017,MK,P,7P1,West Turtle Shoal,343,984,0.023373984,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00203252,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00101626,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00101626,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00304878,Stony coral,Millepora
2017,MK,P,7P1,West Turtle Shoal,343,984,0.021341463,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00101626,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00304878,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.005081301,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.017276423,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.077235772,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.011178862,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.00101626,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,343,984,0.308943089,Substrate,Substratum_turf
2017,MK,P,7P1,West Turtle Shoal,343,984,0.021341463,Substrate,CCA
2017,MK,P,7P1,West Turtle Shoal,343,984,0.005081301,Uknown,Unknown
2017,MK,P,7P1,West Turtle Shoal,343,984,0.039634146,Zoanthidea,Palythoa
2017,MK,P,7P1,West Turtle Shoal,344,973,0.006166495,Cyano,Cyanobacteria
2017,MK,P,7P1,West Turtle Shoal,344,973,0.004110997,Macroalgae,Macroalgae
2017,MK,P,7P1,West Turtle Shoal,344,973,0.12024666,Macroalgae,Macroalgae
2017,MK,P,7P1,West Turtle Shoal,344,973,0.193216855,Octocoral,Octocoral_arborescent
2017,MK,P,7P1,West Turtle Shoal,344,973,0.01336074,Octocoral,Octocoral_encrusting
2017,MK,P,7P1,West Turtle Shoal,344,973,0.115107914,Octocoral,Octocoral_arborescent
2017,MK,P,7P1,West Turtle Shoal,344,973,0.001027749,Others,Other
2017,MK,P,7P1,West Turtle Shoal,344,973,0.063720452,Porifera,Sponge_other
2017,MK,P,7P1,West Turtle Shoal,344,973,0.025693731,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,344,973,0.002055498,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,344,973,0.006166495,Stony coral,Millepora
2017,MK,P,7P1,West Turtle Shoal,344,973,0.059609455,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,344,973,0.002055498,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,344,973,0.020554985,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,344,973,0.010277492,Stony coral,Stony_coral
2017,MK,P,7P1,West Turtle Shoal,344,973,0.286742035,Substrate,Substratum_turf
2017,MK,P,7P1,West Turtle Shoal,344,973,0.012332991,Substrate,CCA
2017,MK,P,7P1,West Turtle Shoal,344,973,0.014388489,Substrate,Sand_rubble
2017,MK,P,7P1,West Turtle Shoal,344,973,0.003083248,Uknown,Unknown
2017,MK,P,7P1,West Turtle Shoal,344,973,0.04008222,Zoanthidea,Palythoa
2017,MK,P,7P2,Dustan Rocks,351,949,0.002107482,Cyano,Cyanobacteria
2017,MK,P,7P2,Dustan Rocks,351,949,0.001053741,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,351,949,0.048472076,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,351,949,0.083245522,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,351,949,0.226554268,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,351,949,0.003161222,Octocoral,Octocoral_encrusting
2017,MK,P,7P2,Dustan Rocks,351,949,0.059009484,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,351,949,0.001053741,Others,Cnidaria_other
2017,MK,P,7P2,Dustan Rocks,351,949,0.025289779,Porifera,Sponge_other
2017,MK,P,7P2,Dustan Rocks,351,949,0.007376185,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,351,949,0.002107482,Stony coral,Millepora
2017,MK,P,7P2,Dustan Rocks,351,949,0.046364594,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,351,949,0.006322445,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,351,949,0.057955743,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,351,949,0.015806112,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,351,949,0.371970495,Substrate,Substratum_turf
2017,MK,P,7P2,Dustan Rocks,351,949,0.024236038,Substrate,CCA
2017,MK,P,7P2,Dustan Rocks,351,949,0.012644889,Substrate,Sand_rubble
2017,MK,P,7P2,Dustan Rocks,351,949,0.002107482,Uknown,Unknown
2017,MK,P,7P2,Dustan Rocks,351,949,0.003161222,Zoanthidea,Palythoa
2017,MK,P,7P2,Dustan Rocks,352,930,0.066666667,Cyano,Cyanobacteria
2017,MK,P,7P2,Dustan Rocks,352,930,0.002150538,Cyano,Cyanobacteria
2017,MK,P,7P2,Dustan Rocks,352,930,0.001075269,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,352,930,0.06344086,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,352,930,0.06344086,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,352,930,0.205376344,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,352,930,0.064516129,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,352,930,0.051612903,Porifera,Sponge_other
2017,MK,P,7P2,Dustan Rocks,352,930,0.001075269,Stony coral,Millepora
2017,MK,P,7P2,Dustan Rocks,352,930,0.021505376,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,352,930,0.004301075,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,352,930,0.030107527,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,352,930,0.037634409,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,352,930,0.017204301,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,352,930,0.307526882,Substrate,Substratum_turf
2017,MK,P,7P2,Dustan Rocks,352,930,0.052688172,Substrate,CCA
2017,MK,P,7P2,Dustan Rocks,352,930,0.001075269,Substrate,Sand_rubble
2017,MK,P,7P2,Dustan Rocks,352,930,0.001075269,Uknown,Unknown
2017,MK,P,7P2,Dustan Rocks,352,930,0.007526882,Zoanthidea,Palythoa
2017,MK,P,7P2,Dustan Rocks,353,900,0.004444444,Cyano,Cyanobacteria
2017,MK,P,7P2,Dustan Rocks,353,900,0.02,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,353,900,0.093333333,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,353,900,0.175555556,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,353,900,0.002222222,Octocoral,Octocoral_encrusting
2017,MK,P,7P2,Dustan Rocks,353,900,0.051111111,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,353,900,0.008888889,Porifera,Sponge_other
2017,MK,P,7P2,Dustan Rocks,353,900,0.006666667,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.002222222,Stony coral,Millepora
2017,MK,P,7P2,Dustan Rocks,353,900,0.033333333,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.005555556,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.002222222,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.001111111,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.047777778,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.018888889,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,353,900,0.492222222,Substrate,Substratum_turf
2017,MK,P,7P2,Dustan Rocks,353,900,0.01,Substrate,CCA
2017,MK,P,7P2,Dustan Rocks,353,900,0.004444444,Substrate,Sand_rubble
2017,MK,P,7P2,Dustan Rocks,353,900,0.005555556,Uknown,Unknown
2017,MK,P,7P2,Dustan Rocks,353,900,0.014444444,Zoanthidea,Palythoa
2017,MK,P,7P2,Dustan Rocks,354,938,0.002132196,Cyano,Cyanobacteria
2017,MK,P,7P2,Dustan Rocks,354,938,0.002132196,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,354,938,0.006396588,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,354,938,0.08315565,Macroalgae,Macroalgae
2017,MK,P,7P2,Dustan Rocks,354,938,0.194029851,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,354,938,0.007462687,Octocoral,Octocoral_encrusting
2017,MK,P,7P2,Dustan Rocks,354,938,0.028784648,Octocoral,Octocoral_arborescent
2017,MK,P,7P2,Dustan Rocks,354,938,0.001066098,Others,Cnidaria_other
2017,MK,P,7P2,Dustan Rocks,354,938,0.038379531,Porifera,Sponge_other
2017,MK,P,7P2,Dustan Rocks,354,938,0.00533049,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.00533049,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.002132196,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.054371002,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.001066098,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.002132196,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.003198294,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.003198294,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.085287846,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.037313433,Stony coral,Stony_coral
2017,MK,P,7P2,Dustan Rocks,354,938,0.408315565,Substrate,Substratum_turf
2017,MK,P,7P2,Dustan Rocks,354,938,0.006396588,Substrate,CCA
2017,MK,P,7P2,Dustan Rocks,354,938,0.013859275,Substrate,Sand_rubble
2017,MK,P,7P2,Dustan Rocks,354,938,0.002132196,Uknown,Unknown
2017,MK,P,7P2,Dustan Rocks,354,938,0.006396588,Zoanthidea,Palythoa
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.000952381,Cyano,Cyanobacteria
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.355238095,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.101904762,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.076190476,Octocoral,Octocoral_arborescent
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.045714286,Octocoral,Octocoral_encrusting
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.017142857,Porifera,Sponge_other
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.001904762,Stony coral,Millepora
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.001904762,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.00952381,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.011428571,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.003809524,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.261904762,Substrate,Substratum_turf
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.018095238,Substrate,CCA
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.09047619,Substrate,Sand_rubble
2017,UK,OD,9D1,Carysfort Deep,701,1050,0.003809524,Uknown,Unknown
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.010367578,Cyano,Cyanobacteria
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.424128181,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.000942507,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.047125353,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.069745523,Octocoral,Octocoral_arborescent
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.063147974,Octocoral,Octocoral_encrusting
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.065975495,Porifera,Sponge_other
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.001885014,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.001885014,Stony coral,Millepora
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.002827521,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.002827521,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.001885014,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.003770028,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.010367578,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.121583412,Substrate,Substratum_turf
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.000942507,Substrate,CCA
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.165881244,Substrate,Sand_rubble
2017,UK,OD,9D1,Carysfort Deep,702,1061,0.004712535,Uknown,Unknown
2017,UK,OD,9D1,Carysfort Deep,703,920,0.023913043,Cyano,Cyanobacteria
2017,UK,OD,9D1,Carysfort Deep,703,920,0.293478261,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,703,920,0.00326087,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,703,920,0.126086957,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,703,920,0.048913043,Octocoral,Octocoral_arborescent
2017,UK,OD,9D1,Carysfort Deep,703,920,0.040217391,Octocoral,Octocoral_encrusting
2017,UK,OD,9D1,Carysfort Deep,703,920,0.001086957,Others,Tunicates
2017,UK,OD,9D1,Carysfort Deep,703,920,0.013043478,Porifera,Sponge_other
2017,UK,OD,9D1,Carysfort Deep,703,920,0.001086957,Stony coral,Millepora
2017,UK,OD,9D1,Carysfort Deep,703,920,0.002173913,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,703,920,0.002173913,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,703,920,0.008695652,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,703,920,0.010869565,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,703,920,0.004347826,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,703,920,0.005434783,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,703,920,0.376086957,Substrate,Substratum_turf
2017,UK,OD,9D1,Carysfort Deep,703,920,0.031521739,Substrate,CCA
2017,UK,OD,9D1,Carysfort Deep,703,920,0.007608696,Uknown,Unknown
2017,UK,OD,9D1,Carysfort Deep,704,913,0.005476451,Cyano,Cyanobacteria
2017,UK,OD,9D1,Carysfort Deep,704,913,0.500547645,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,704,913,0.00109529,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,704,913,0.006571742,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,704,913,0.099671413,Macroalgae,Macroalgae
2017,UK,OD,9D1,Carysfort Deep,704,913,0.099671413,Octocoral,Octocoral_arborescent
2017,UK,OD,9D1,Carysfort Deep,704,913,0.04381161,Octocoral,Octocoral_encrusting
2017,UK,OD,9D1,Carysfort Deep,704,913,0.00109529,Octocoral,Octocoral_arborescent
2017,UK,OD,9D1,Carysfort Deep,704,913,0.016429354,Porifera,Sponge_other
2017,UK,OD,9D1,Carysfort Deep,704,913,0.00109529,Stony coral,Stony_coral
2017,UK,OD,9D1,Carysfort Deep,704,913,0.192771084,Substrate,Substratum_turf
2017,UK,OD,9D1,Carysfort Deep,704,913,0.015334064,Substrate,CCA
2017,UK,OD,9D1,Carysfort Deep,704,913,0.007667032,Substrate,Sand_rubble
2017,UK,OD,9D1,Carysfort Deep,704,913,0.008762322,Uknown,Unknown
2017,UK,OD,9D3,Molasses Deep,721,966,0.051759834,Cyano,Cyanobacteria
2017,UK,OD,9D3,Molasses Deep,721,966,0.116977226,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,721,966,0.00310559,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,721,966,0.054865424,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,721,966,0.076604555,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,721,966,0.00621118,Octocoral,Octocoral_encrusting
2017,UK,OD,9D3,Molasses Deep,721,966,0.01552795,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,721,966,0.072463768,Porifera,Sponge_other
2017,UK,OD,9D3,Molasses Deep,721,966,0.00931677,Porifera,Sponge_Xestospongia
2017,UK,OD,9D3,Molasses Deep,721,966,0.017598344,Stony coral,Millepora
2017,UK,OD,9D3,Molasses Deep,721,966,0.002070393,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,721,966,0.00621118,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,721,966,0.00621118,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,721,966,0.001035197,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,721,966,0.543478261,Substrate,Substratum_turf
2017,UK,OD,9D3,Molasses Deep,721,966,0.008281573,Substrate,CCA
2017,UK,OD,9D3,Molasses Deep,721,966,0.005175983,Substrate,Sand_rubble
2017,UK,OD,9D3,Molasses Deep,721,966,0.00310559,Uknown,Unknown
2017,UK,OD,9D3,Molasses Deep,722,953,0.056663169,Cyano,Cyanobacteria
2017,UK,OD,9D3,Molasses Deep,722,953,0.001049318,Cyano,Cyanobacteria
2017,UK,OD,9D3,Molasses Deep,722,953,0.155299056,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,722,953,0.039874082,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,722,953,0.098635887,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,722,953,0.002098636,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,722,953,0.006295908,Others,Cnidaria_other
2017,UK,OD,9D3,Molasses Deep,722,953,0.072402938,Porifera,Sponge_other
2017,UK,OD,9D3,Molasses Deep,722,953,0.037775446,Porifera,Sponge_Xestospongia
2017,UK,OD,9D3,Molasses Deep,722,953,0.025183631,Stony coral,Millepora
2017,UK,OD,9D3,Molasses Deep,722,953,0.001049318,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,722,953,0.001049318,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,722,953,0.001049318,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,722,953,0.004197272,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,722,953,0.459601259,Substrate,Substratum_turf
2017,UK,OD,9D3,Molasses Deep,722,953,0.013641133,Substrate,CCA
2017,UK,OD,9D3,Molasses Deep,722,953,0.017838405,Substrate,Sand_rubble
2017,UK,OD,9D3,Molasses Deep,722,953,0.00524659,Uknown,Unknown
2017,UK,OD,9D3,Molasses Deep,722,953,0.001049318,Zoanthidea,Palythoa
2017,UK,OD,9D3,Molasses Deep,723,893,0.0268757,Cyano,Cyanobacteria
2017,UK,OD,9D3,Molasses Deep,723,893,0.230683091,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,723,893,0.006718925,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,723,893,0.010078387,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,723,893,0.126539754,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,723,893,0.001119821,Octocoral,Octocoral_encrusting
2017,UK,OD,9D3,Molasses Deep,723,893,0.002239642,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,723,893,0.001119821,Others,Cnidaria_other
2017,UK,OD,9D3,Molasses Deep,723,893,0.195968645,Porifera,Sponge_other
2017,UK,OD,9D3,Molasses Deep,723,893,0.011198208,Stony coral,Millepora
2017,UK,OD,9D3,Molasses Deep,723,893,0.002239642,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,723,893,0.002239642,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,723,893,0.002239642,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,723,893,0.003359462,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,723,893,0.001119821,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,723,893,0.211646137,Substrate,Substratum_turf
2017,UK,OD,9D3,Molasses Deep,723,893,0.001119821,Substrate,CCA
2017,UK,OD,9D3,Molasses Deep,723,893,0.16237402,Substrate,Sand_rubble
2017,UK,OD,9D3,Molasses Deep,723,893,0.001119821,Zoanthidea,Palythoa
2017,UK,OD,9D3,Molasses Deep,724,922,0.063991323,Cyano,Cyanobacteria
2017,UK,OD,9D3,Molasses Deep,724,922,0.234273319,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,724,922,0.002169197,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,724,922,0.020607375,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,724,922,0.002169197,Macroalgae,Macroalgae
2017,UK,OD,9D3,Molasses Deep,724,922,0.097613883,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,724,922,0.004338395,Octocoral,Octocoral_encrusting
2017,UK,OD,9D3,Molasses Deep,724,922,0.005422993,Octocoral,Octocoral_arborescent
2017,UK,OD,9D3,Molasses Deep,724,922,0.002169197,Others,Other
2017,UK,OD,9D3,Molasses Deep,724,922,0.160520607,Porifera,Sponge_other
2017,UK,OD,9D3,Molasses Deep,724,922,0.022776573,Porifera,Sponge_Xestospongia
2017,UK,OD,9D3,Molasses Deep,724,922,0.001084599,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,724,922,0.017353579,Stony coral,Millepora
2017,UK,OD,9D3,Molasses Deep,724,922,0.004338395,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,724,922,0.002169197,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,724,922,0.003253796,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,724,922,0.003253796,Stony coral,Stony_coral
2017,UK,OD,9D3,Molasses Deep,724,922,0.337310195,Substrate,Substratum_turf
2017,UK,OD,9D3,Molasses Deep,724,922,0.010845987,Substrate,CCA
2017,UK,OD,9D3,Molasses Deep,724,922,0.003253796,Substrate,Sand_rubble
2017,UK,OD,9D3,Molasses Deep,724,922,0.001084599,Zoanthidea,Palythoa
2017,UK,OD,9D4,Conch Deep,731,981,0.006116208,Cyano,Cyanobacteria
2017,UK,OD,9D4,Conch Deep,731,981,0.257900102,Macroalgae,Macroalgae
2017,UK,OD,9D4,Conch Deep,731,981,0.001019368,Macroalgae,Macroalgae
2017,UK,OD,9D4,Conch Deep,731,981,0.03567788,Macroalgae,Macroalgae
2017,UK,OD,9D4,Conch Deep,731,981,0.090723751,Macroalgae,Macroalgae
2017,UK,OD,9D4,Conch Deep,731,981,0.083588175,Octocoral,Octocoral_arborescent
2017,UK,OD,9D4,Conch Deep,731,981,0.00509684,Octocoral,Octocoral_encrusting
2017,UK,OD,9D4,Conch Deep,731,981,0.001019368,Octocoral,Octocoral_arborescent
2017,UK,OD,9D4,Conch Deep,731,981,0.001019368,Others,Other
2017,UK,OD,9D4,Conch Deep,731,981,0.046890928,Porifera,Sponge_other
2017,UK,OD,9D4,Conch Deep,731,981,0.009174312,Porifera,Sponge_Xestospongia
2017,UK,OD,9D4,Conch Deep,731,981,0.01019368,Stony coral,Millepora
2017,UK,OD,9D4,Conch Deep,731,981,0.003058104,Stony coral,Stony_coral
2017,UK,OD,9D4,Conch Deep,731,981,0.002038736,Stony coral,Stony_coral
2017,UK,OD,9D4,Conch Deep,731,981,0.002038736,Stony coral,Stony_coral
2017,UK,OD,9D4,Conch Deep,731,981,0.009174312,Stony coral,Stony_coral
2017,UK,OD,9D4,Conch Deep,731,981,0.004077472,Stony coral,Stony_coral
2017,UK,OD,9D4,Conch Deep,731,981,0.004077472,Stony coral,Stony_coral
2017,UK,OD,9D4,Conch Deep,731,981,0.27420999,Substrate,Substratum_turf
2017,UK,OD,9D4,Conch Deep,731,981,0.0254842,Substrate,CCA
