year,region,habitat,site_code,site_name,station,points,percent_cover,id,group_coarse,group_fine
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Stephanocoenia intersepta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Isophyllia rigida,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Porites porites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.001075269,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.002150538,Millepora alcicornis,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Millepora complanata,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Oculina diffusa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Cladocora arbuscula,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.016129032,Meandrina meandrites,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Solenastrea bournoni,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Madracis aurentenra,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Scleractinia,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Phyllangia americana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Astrangia poculata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Astrangia solitaria,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Seagrass,Seagrass,Seagrass
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Oculina robusta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Acropora prolifera,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.494623656,Bare Substrate,Substrate,Substratum_turf
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.001075269,Unconsolidated Substrate,Substrate,Sand_rubble
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.001075269,Crustose Coralline Algae,Substrate,CCA
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.044086022,Other Macroalgae,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.002150538,Halimeda sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.003225806,Dictyota sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Lobophora sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Other biota 1,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.013978495,Hydroids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.001075269,Tunicates,Others,Tunicates
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Zoanthids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Corallimorphs,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Polychaetes,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Anemone,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Unidentified Biota,Others,Unknown
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.066666667,Other Sponge,Porifera,Sponge_other
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.025806452,Xestospongia muta,Porifera,Sponge_Xestospongia
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.223655914,Branching Octocoral,Octocoral,Octocoral_arborescent
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.021505376,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.002150538,Palythoa caribaeorum,Zoanthidea,Palythoa
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.005376344,Cyano on organism,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,971,930,0.067741935,Cyano on substrate,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,971,930,0,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Acropora palmata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Acropora cervicornis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Solenastrea hyades,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.001131222,Undaria agaricites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Agaricia lamarcki,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Agaricia fragilis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Helioseris cucullata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Colpophyllia natans,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Scolymia sp.,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Scolymia sp.,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Mussa angulosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Orbicella annularis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.005656109,Montastraea cavernosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Dendrogyra cylindrus,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Manicina areolata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Favia fragum,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Siderastrea radians,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.002262443,Siderastrea siderea,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Dichocoenia stokesii,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Stephanocoenia intersepta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Isophyllia rigida,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Porites porites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.002262443,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.002262443,Millepora alcicornis,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Millepora complanata,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Oculina diffusa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Cladocora arbuscula,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Meandrina meandrites,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Solenastrea bournoni,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Madracis aurentenra,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Scleractinia,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Phyllangia americana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Astrangia poculata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Astrangia solitaria,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Seagrass,Seagrass,Seagrass
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Oculina robusta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Acropora prolifera,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.630090498,Bare Substrate,Substrate,Substratum_turf
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.003393665,Unconsolidated Substrate,Substrate,Sand_rubble
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Crustose Coralline Algae,Substrate,CCA
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.018099548,Other Macroalgae,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Halimeda sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Dictyota sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Lobophora sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Other biota 1,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Hydroids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Tunicates,Others,Tunicates
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Zoanthids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Corallimorphs,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Polychaetes,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Anemone,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Unidentified Biota,Others,Unknown
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.096153846,Other Sponge,Porifera,Sponge_other
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.033936652,Xestospongia muta,Porifera,Sponge_Xestospongia
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.157239819,Branching Octocoral,Octocoral,Octocoral_arborescent
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.0260181,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.00678733,Palythoa caribaeorum,Zoanthidea,Palythoa
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Cyano on organism,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,972,884,0.014705882,Cyano on substrate,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,972,884,0,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Acropora palmata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Acropora cervicornis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Solenastrea hyades,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Undaria agaricites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Agaricia lamarcki,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Agaricia fragilis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Helioseris cucullata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Colpophyllia natans,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Scolymia sp.,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Scolymia sp.,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Mussa angulosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Orbicella annularis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.012903226,Montastraea cavernosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Dendrogyra cylindrus,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Manicina areolata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Favia fragum,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Siderastrea radians,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Siderastrea siderea,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Dichocoenia stokesii,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Stephanocoenia intersepta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Isophyllia rigida,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Porites porites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.002150538,Millepora alcicornis,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Millepora complanata,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Oculina diffusa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Cladocora arbuscula,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.006451613,Meandrina meandrites,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Solenastrea bournoni,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Madracis aurentenra,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Scleractinia,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Phyllangia americana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Astrangia poculata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Astrangia solitaria,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Seagrass,Seagrass,Seagrass
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Oculina robusta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Acropora prolifera,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.674193548,Bare Substrate,Substrate,Substratum_turf
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Unconsolidated Substrate,Substrate,Sand_rubble
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.001075269,Crustose Coralline Algae,Substrate,CCA
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.030107527,Other Macroalgae,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Halimeda sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Dictyota sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Lobophora sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Other biota 1,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.035483871,Hydroids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.001075269,Tunicates,Others,Tunicates
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Zoanthids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Corallimorphs,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Polychaetes,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Anemone,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Unidentified Biota,Others,Unknown
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.041935484,Other Sponge,Porifera,Sponge_other
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.038709677,Xestospongia muta,Porifera,Sponge_Xestospongia
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.137634409,Branching Octocoral,Octocoral,Octocoral_arborescent
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.005376344,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.001075269,Palythoa caribaeorum,Zoanthidea,Palythoa
2013,PB,Outer,PB4,Palm Beach 4,973,930,0,Cyano on organism,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.010752688,Cyano on substrate,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,973,930,0.001075269,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Acropora palmata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Acropora cervicornis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Solenastrea hyades,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Undaria agaricites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Agaricia lamarcki,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Agaricia fragilis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Helioseris cucullata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Colpophyllia natans,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Scolymia sp.,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Scolymia sp.,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Mussa angulosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Orbicella annularis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.001154734,Montastraea cavernosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Dendrogyra cylindrus,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Manicina areolata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Favia fragum,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Siderastrea radians,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.001154734,Siderastrea siderea,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Dichocoenia stokesii,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.001154734,Stephanocoenia intersepta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Isophyllia rigida,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Porites porites complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.003464203,Millepora alcicornis,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Millepora complanata,StonyCoral,Millepora
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Oculina diffusa,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Cladocora arbuscula,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Meandrina meandrites,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Solenastrea bournoni,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Madracis aurentenra,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Scleractinia,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Phyllangia americana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Astrangia poculata,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Porites astreoides,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Astrangia solitaria,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Madracis decactis complex,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Seagrass,Seagrass,Seagrass
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Oculina robusta,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Acropora prolifera,StonyCoral,Stony_coral
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.441108545,Bare Substrate,Substrate,Substratum_turf
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.002309469,Unconsolidated Substrate,Substrate,Sand_rubble
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.001154734,Crustose Coralline Algae,Substrate,CCA
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.020785219,Other Macroalgae,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.008083141,Halimeda sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.002309469,Dictyota sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Lobophora sp.,Macroalgae,Macroalgae
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.001154734,Other biota 1,Others,Other
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.023094688,Hydroids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,974,866,0.003464203,Tunicates,Others,Tunicates
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Zoanthids,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Corallimorphs,Others,Cnidaria_other
2013,PB,Outer,PB4,Palm Beach 4,974,866,0,Polychaetes,Others,Other
